# Trial: 5
# Angle[deg]: -40
# Timestamp: 20260308_215037

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
11.6286, -1.52465, 15.7169, 0.0529015, 0.529612, 0.0293068
11.7312, -1.52833, 15.5997, 0.0509478, 0.533887, 0.0294616
11.8496, -1.51917, 15.8899, 0.0483853, 0.537444, 0.0343789
11.8538, -1.50229, 15.8136, 0.0511777, 0.537395, 0.0386741
12.0203, -1.51431, 16.0824, 0.0560737, 0.544241, 0.0389476
12.121, -1.54247, 16.4847, 0.0597922, 0.542062, 0.0376582
12.2032, -1.56992, 16.6184, 0.0578375, 0.546411, 0.0377898
12.341, -1.54391, 16.9068, 0.0629679, 0.551046, 0.0397528
12.4053, -1.56157, 17.0867, 0.0627047, 0.553516, 0.0409393
12.472, -1.56329, 17.2813, 0.0610804, 0.557425, 0.0391353
12.3828, -1.54053, 17.3251, 0.0616937, 0.550602, 0.0373062
12.2799, -1.5548, 17.3866, 0.0644555, 0.544565, 0.0348325
12.18, -1.50655, 17.0802, 0.0635652, 0.541042, 0.0326014
12.0099, -1.49806, 16.8218, 0.0596663, 0.533647, 0.0335749
11.8943, -1.42239, 16.4397, 0.0611985, 0.529416, 0.0362506
11.8449, -1.45797, 16.4755, 0.0618452, 0.529447, 0.0357221
11.8084, -1.49504, 16.7459, 0.066096, 0.527193, 0.0364624
11.8208, -1.52179, 17.1044, 0.0634452, 0.526851, 0.037172
11.8034, -1.50894, 16.912, 0.0620469, 0.523515, 0.0324138
11.7144, -1.44548, 16.4509, 0.0556203, 0.522248, 0.0191436
11.6301, -1.42634, 16.4502, 0.0476277, 0.512846, 0.00916917
11.7028, -1.41425, 16.5729, 0.0471966, 0.515196, 0.00678847
11.8903, -1.43123, 16.8754, 0.0494384, 0.525363, 0.0152178
11.9741, -1.44128, 16.9702, 0.0539277, 0.533267, 0.0304589
12.0281, -1.42065, 16.8764, 0.0543669, 0.532147, 0.0164319
12.0183, -1.40943, 16.7293, 0.0482749, 0.528707, 0.00348038
12.0907, -1.3964, 16.8215, 0.043983, 0.534794, 0.00771178
12.1008, -1.44248, 16.8228, 0.0436694, 0.535155, 0.00897472
12.1816, -1.42474, 16.9347, 0.0489937, 0.539776, 0.0039504
12.1037, -1.48195, 17.0786, 0.0512129, 0.53435, 0.00332458
12.0872, -1.51988, 17.0561, 0.0520483, 0.532646, -0.00200966
12.0341, -1.47441, 17.0042, 0.0523919, 0.529253, -0.000292292
11.9468, -1.41315, 16.5637, 0.049072, 0.53066, 0.00809423
11.8604, -1.39585, 16.2779, 0.0529858, 0.530869, 0.0178013
11.8927, -1.42148, 16.491, 0.0523995, 0.528828, 0.0253714
11.7455, -1.45399, 16.6639, 0.052389, 0.521836, 0.0176073
11.6282, -1.42043, 16.4111, 0.0469188, 0.512125, 0.00573827
11.5562, -1.38897, 16.2315, 0.0440034, 0.508115, 0.0148983
11.4878, -1.35784, 15.9993, 0.0454887, 0.511656, 0.0252118
11.5242, -1.37944, 16.3057, 0.0475338, 0.509237, 0.0267618
11.4538, -1.37634, 16.348, 0.0395975, 0.505174, 0.0152074
11.4145, -1.39122, 16.3157, 0.0363259, 0.495851, 0.00906093
11.3657, -1.31045, 16.2519, 0.0306251, 0.493421, 0.00889778
11.4627, -1.30933, 16.2526, 0.0271951, 0.501612, 0.0110144
11.5341, -1.31582, 16.4337, 0.0304415, 0.505926, 0.0227294
11.5552, -1.36279, 16.5067, 0.0306169, 0.506131, 0.0143787
11.5767, -1.32343, 16.5605, 0.0328908, 0.503592, 0.0142007
11.4699, -1.35786, 16.4688, 0.031533, 0.500785, 0.0210851
11.6114, -1.28408, 16.3387, 0.0320609, 0.51286, 0.0270977
11.8646, -1.31242, 16.4547, 0.033313, 0.52747, 0.0281686
11.919, -1.29468, 16.5564, 0.03038, 0.533909, 0.0231226
11.8685, -1.28148, 16.4786, 0.0326392, 0.526785, 0.0155963
11.9585, -1.31156, 16.5371, 0.0298646, 0.534475, 0.0121769
12.1527, -1.31503, 16.7091, 0.0314868, 0.544133, 0.0247763
12.275, -1.31726, 16.852, 0.0287632, 0.552128, 0.0161447
12.4505, -1.34108, 16.798, 0.0306323, 0.559671, 0.00690337
12.6138, -1.3581, 16.9848, 0.031584, 0.567918, 0.00644014
12.7188, -1.35534, 16.9462, 0.034625, 0.571691, 0.00356896
12.8705, -1.33234, 16.7558, 0.0316482, 0.580854, -0.00686066
12.9871, -1.38394, 17.0172, 0.0267706, 0.581205, -0.0137046
13.0446, -1.33006, 16.8338, 0.0258099, 0.580787, -0.0177828
13.1809, -1.34364, 16.9574, 0.0250244, 0.589234, -0.00896512
13.4009, -1.33966, 17.237, 0.0295827, 0.603169, 0.0133237
13.4554, -1.36132, 17.4136, 0.0329095, 0.605467, 0.0200041
13.4041, -1.33204, 16.9582, 0.0340588, 0.604212, 0.0114778
13.4874, -1.34118, 17.24, 0.0310511, 0.611933, 0.0171661
13.5438, -1.33234, 17.1719, 0.031893, 0.609923, 0.0305915
13.6612, -1.27828, 17.3503, 0.0306533, 0.618378, 0.0311956
13.636, -1.28224, 16.9286, 0.0293103, 0.616835, 0.0303534
13.605, -1.24865, 16.6166, 0.0323184, 0.611293, 0.031161
13.5463, -1.20497, 16.3675, 0.0316017, 0.609493, 0.0328486
13.5287, -1.18203, 15.85, 0.0318758, 0.609491, 0.0349047
13.4412, -1.12871, 15.2684, 0.032059, 0.604675, 0.0350618
13.4388, -1.07859, 14.8843, 0.0264441, 0.602659, 0.0371855
13.2758, -0.997936, 14.3918, 0.0254784, 0.593668, 0.0365931
13.3631, -0.980197, 14.3282, 0.0230307, 0.600337, 0.0368607
